,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,pd_date,sentiment
114,2022-06-16,130.77954962913986,131.08649496936542,127.7694728358176,128.77943420410156,108123900,0.0,0.0,2022-06-16,"['neutral', 'neutral', 'neutral', 'neutral', 'positive', 'negative', 'neutral']"
115,2022-06-17,128.7893287532645,131.76968663946133,128.53187906234024,130.2646484375,134520300,0.0,0.0,2022-06-17,"['neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral']"
116,2022-06-21,132.10635215046318,135.7105123048312,132.00734581013523,134.5322265625,81000500,0.0,0.0,2022-06-21,"['neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
117,2022-06-22,133.4628655105341,136.4036244186778,132.59154016969524,134.01736450195312,73409200,0.0,0.0,2022-06-22,"['neutral', 'neutral', 'positive', 'neutral', 'neutral', 'positive']"
118,2022-06-23,135.47287955380023,137.2254412817974,134.2945938588482,136.90859985351562,72433800,0.0,0.0,2022-06-23,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral']"
119,2022-06-24,138.52254745012658,140.51276678737705,138.39383769567775,140.26522827148438,89116800,0.0,0.0,2022-06-24,"['negative', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral']"
120,2022-06-27,141.29498184983507,142.07721202084508,139.58201955025223,140.26522827148438,70207900,0.0,0.0,2022-06-27,"['neutral', 'positive', 'positive', 'positive', 'neutral']"
121,2022-06-28,140.73060170273257,142.00789379527586,135.96796308066473,136.08677673339844,67083400,0.0,0.0,2022-06-28,"['neutral', 'positive', 'neutral', 'neutral', 'positive', 'negative', 'neutral', 'negative']"
122,2022-06-29,136.10655417319737,139.28493955466715,135.32432417490762,137.85911560058594,66242400,0.0,0.0,2022-06-29,"['neutral', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'negative', 'positive', 'positive', 'neutral']"
123,2022-06-30,135.89863600020624,137.00760364139146,132.4529043232729,135.3738555908203,98964500,0.0,0.0,2022-06-30,"['negative', 'negative', 'negative', 'negative', 'negative', 'positive', 'neutral', 'negative', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'neutral']"
124,2022-07-01,134.70054355610543,137.67100555707282,134.3242953097976,137.5620880126953,71051600,0.0,0.0,2022-07-01,"['neutral', 'neutral', 'neutral', 'neutral', 'positive', 'negative', 'neutral', 'neutral', 'negative', 'positive', 'positive', 'positive', 'negative', 'neutral']"
125,2022-07-05,136.41353654419032,140.21572471667852,135.58179560575942,140.1662139892578,73353800,0.0,0.0,2022-07-05,"['neutral', 'positive', 'neutral']"
126,2022-07-06,139.9582833547265,142.70099924099998,139.6909375263549,141.5128173828125,74064300,0.0,0.0,2022-07-06,"['positive', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral']"
127,2022-07-07,141.87917340010168,145.1070854141634,141.86927729824623,144.9090576171875,66253700,0.0,0.0,2022-07-07,"['neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'negative']"
128,2022-07-08,143.8297815200312,146.09724290754775,143.5723468888268,145.59225463867188,64547800,0.0,0.0,2022-07-08,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral']"
129,2022-07-11,144.23574507138733,145.19619575132768,142.3643544379211,143.44361877441406,63141600,0.0,0.0,2022-07-11,"['neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'negative', 'positive']"
130,2022-07-12,144.32485245050287,146.9883693281002,143.62185151844355,144.4238739013672,77588800,0.0,0.0,2022-07-12,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral']"
131,2022-07-13,141.5821253849652,145.0080497517364,140.72068113427855,144.05751037597656,71185600,0.0,0.0,2022-07-13,"['neutral', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'neutral']"
132,2022-07-14,142.66140286727736,147.48344844296676,141.83957316089302,147.0081787109375,78140700,0.0,0.0,2022-07-14,"['neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'neutral']"
133,2022-07-15,148.30529249887633,149.37466083082498,146.74084707483408,148.6914520263672,76259900,0.0,0.0,2022-07-15,"['neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'positive']"
134,2022-07-18,149.25582705432936,150.07765672950666,145.25559622837108,145.62196350097656,81420900,0.0,0.0,2022-07-18,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'negative', 'neutral', 'positive', 'positive', 'positive', 'positive', 'neutral']"
135,2022-07-19,146.46358363457574,149.74099108626888,145.46353349427304,149.5132598876953,82982400,0.0,0.0,2022-07-19,"['positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
136,2022-07-20,149.63207860125084,152.20648523316802,148.88946304687687,151.53317260742188,64823400,0.0,0.0,2022-07-20,"['positive', 'neutral', 'neutral', 'neutral', 'neutral', 'positive']"
137,2022-07-21,152.9787976015758,154.03826966554902,150.44400570269786,153.8204345703125,65086600,0.0,0.0,2022-07-21,"['neutral', 'negative', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral']"
138,2022-07-22,153.86003345536736,154.74126993393372,151.89953271479692,152.5728302001953,66675400,0.0,0.0,2022-07-22,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'negative', 'neutral', 'positive', 'neutral', 'negative']"
139,2022-07-25,152.49362217123922,153.51347964990413,150.78065986851354,151.44406127929688,53623900,0.0,0.0,2022-07-25,"['neutral', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
140,2022-07-26,150.7608510338987,151.58268071289476,149.31523457382508,150.10736083984375,55138700,0.0,0.0,2022-07-26,"['neutral', 'neutral', 'positive', 'positive', 'negative', 'neutral', 'neutral']"
141,2022-07-27,151.077706261977,155.78093798390987,150.66184337537968,155.24624633789062,78620700,0.0,0.0,2022-07-27,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'negative', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'neutral']"
142,2022-07-28,155.43438344853368,156.08788876822933,152.8896953160979,155.80075073242188,81378700,0.0,0.0,2022-07-28,"['positive', 'neutral', 'positive', 'positive', 'neutral', 'negative', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'positive', 'negative', 'positive', 'positive', 'neutral', 'neutral', 'positive', 'neutral']"
143,2022-07-29,159.65245775688746,162.01892552912412,157.9295841273284,160.90994262695312,101786900,0.0,0.0,2022-07-29,"['neutral', 'positive', 'negative', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'negative', 'negative', 'positive', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'neutral']"
144,2022-08-01,159.42470749189255,161.9793069035892,159.305893833668,159.91978454589844,67829400,0.0,0.0,2022-08-01,"['neutral', 'neutral', 'neutral', 'neutral', 'positive', 'negative', 'neutral', 'positive', 'positive']"
145,2022-08-02,158.52366513949866,160.81091851545926,158.05829153996413,158.43453979492188,59907000,0.0,0.0,2022-08-02,"['neutral', 'neutral', 'positive', 'neutral', 'neutral']"
146,2022-08-03,159.25636995332715,164.94975560416918,159.16725971701848,164.49429321289062,82507500,0.0,0.0,2022-08-03,"['neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
147,2022-08-04,164.37547225093508,165.54386191374454,162.81102700227106,164.1774444580078,55474100,0.0,0.0,2022-08-04,"['neutral', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'positive', 'positive', 'positive']"
148,2022-08-05,161.82752942152229,164.44516658423697,161.61930157844253,163.94940185546875,56697000,0.23,0.0,2022-08-05,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'positive']"
149,2022-08-08,164.96074382859808,166.38854860602837,162.80912681494266,163.47344970703125,60276900,0.0,0.0,2022-08-08,"['neutral', 'positive', 'neutral', 'neutral', 'positive', 'neutral']"
150,2022-08-09,162.63067028723214,164.41542638527588,161.86718834788078,163.52304077148438,63135500,0.0,0.0,2022-08-09,"['neutral', 'positive', 'positive', 'neutral']"
151,2022-08-10,166.25965879539243,167.90560139150796,165.48626699809273,167.80645751953125,70170500,0.0,0.0,2022-08-10,"['neutral', 'neutral', 'neutral', 'negative', 'neutral', 'positive', 'neutral', 'neutral', 'positive']"
152,2022-08-11,168.61949857006715,169.5416288408229,166.76534331006846,167.06280517578125,57149200,0.0,0.0,2022-08-11,"['positive', 'neutral', 'neutral', 'neutral']"
153,2022-08-12,168.38151108715937,170.71159583813096,167.96505547186905,170.64219665527344,68039400,0.0,0.0,2022-08-12,"['neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'neutral']"
154,2022-08-15,170.06712442643496,171.9212795357502,169.89856624645518,171.7229766845703,54091700,0.0,0.0,2022-08-15,"['positive', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'positive']"
155,2022-08-16,171.316448704423,172.23857891476663,170.2059406166903,171.5643310546875,56377100,0.0,0.0,2022-08-16,"['neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'positive', 'negative', 'neutral', 'positive', 'positive', 'positive', 'neutral']"
156,2022-08-17,171.30653581698056,174.65789484499606,171.10823296619571,173.0714569091797,79542000,0.0,0.0,2022-08-17,"['neutral', 'negative', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'positive']"
157,2022-08-18,172.2782447292557,173.41849756341793,171.65357632418062,172.6748504638672,62290100,0.0,0.0,2022-08-18,"['neutral', 'positive', 'positive', 'negative', 'neutral', 'positive', 'positive', 'negative', 'positive', 'neutral', 'neutral', 'neutral', 'positive']"
158,2022-08-19,171.5643273295412,172.26831984600335,169.8588955863883,170.06712341308594,70346300,0.0,0.0,2022-08-19,"['positive', 'positive', 'positive', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'negative', 'neutral', 'positive', 'positive', 'neutral', 'negative', 'neutral', 'positive']"
159,2022-08-22,168.25264192977886,168.42120012788573,165.72423869909707,166.15060424804688,69026800,0.0,0.0,2022-08-22,"['positive', 'positive', 'positive', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'neutral']"
160,2022-08-23,165.66473794195815,167.280935744184,165.2383724223696,165.81346130371094,54147100,0.0,0.0,2022-08-23,"['positive', 'negative', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive']"
161,2022-08-24,165.9027034400395,166.68600499473612,164.8417597392389,166.1109161376953,53841500,0.0,0.0,2022-08-24,"['positive', 'neutral', 'positive', 'neutral', 'positive', 'neutral']"
162,2022-08-25,167.3503403772366,168.69882104260972,166.92398997332523,168.58975219726562,51218200,0.0,0.0,2022-08-25,"['neutral', 'positive', 'neutral', 'positive', 'neutral', 'negative', 'positive', 'neutral', 'negative']"
163,2022-08-26,169.12518089828768,169.60111078493034,162.1745499620026,162.23403930664062,78961000,0.0,0.0,2022-08-26,"['neutral', 'neutral', 'negative', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral']"
164,2022-08-29,159.78498357111076,161.52016031228433,158.4662625618145,160.01304626464844,73314000,0.0,0.0,2022-08-29,"['neutral', 'neutral', 'negative', 'neutral', 'positive']"
165,2022-08-30,160.75669121366747,161.18304165913048,156.3840422553622,157.56396484375,77906200,0.0,0.0,2022-08-30,"['neutral', 'negative', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral']"
166,2022-08-31,158.95206666989023,159.2197838289631,155.80892046586476,155.88824462890625,87991100,0.0,0.0,2022-08-31,"['neutral', 'neutral', 'negative', 'neutral', 'neutral', 'negative', 'negative', 'neutral', 'positive', 'neutral', 'neutral']"
167,2022-09-01,155.31318305176345,157.07810438295647,153.35986869147573,156.62200927734375,74229900,0.0,0.0,2022-09-01,"['positive', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'positive', 'neutral']"
168,2022-09-02,158.39681673411573,159.00165025452608,153.6573075595706,154.4901885986328,76957800,0.0,0.0,2022-09-02,"['neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
169,2022-09-06,155.1446082982696,155.75935169222674,152.38815774341003,153.22103881835938,73714800,0.0,0.0,2022-09-06,"['positive', 'neutral', 'neutral', 'positive', 'negative', 'positive', 'neutral', 'neutral', 'negative', 'neutral', 'neutral', 'neutral', 'positive']"
170,2022-09-07,153.50858836802942,155.3429086731114,152.30883114173886,154.63893127441406,87449600,0.0,0.0,2022-09-07,"['neutral', 'neutral', 'negative', 'positive', 'neutral', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'positive']"
171,2022-09-08,153.33010988026152,155.0355417038874,151.38670554768606,153.15164184570312,84923800,0.0,0.0,2022-09-08,"['neutral', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'positive']"
172,2022-09-09,154.15310244467975,156.48320297067517,153.43919994861054,156.03700256347656,68028800,0.0,0.0,2022-09-09,"['negative', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'negative', 'neutral']"
173,2022-09-12,158.23816985639266,162.8686102376433,157.95063299367388,162.04563903808594,104956000,0.0,0.0,2022-09-12,"['positive', 'positive', 'positive', 'negative', 'neutral', 'neutral', 'positive', 'negative', 'negative', 'positive', 'neutral', 'negative']"
174,2022-09-13,158.5455462848208,159.180124500749,152.07086046104854,152.53688049316406,122656600,0.0,0.0,2022-09-13,"['positive', 'positive', 'negative', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral']"
175,2022-09-14,153.47883101153172,155.76927666184065,152.308833567664,153.9944305419922,87965400,0.0,0.0,2022-09-14,"['neutral', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'positive', 'neutral', 'positive', 'neutral', 'neutral']"
176,2022-09-15,153.34001627506757,153.92503012186992,150.09772601729125,151.07933044433594,90481100,0.0,0.0,2022-09-15,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'negative', 'neutral', 'neutral', 'positive', 'positive', 'neutral']"
177,2022-09-16,149.92916684846563,150.06798035892996,147.11321186120145,149.42347717285156,162278800,0.0,0.0,2022-09-16,"['neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'negative', 'positive', 'neutral', 'neutral']"
178,2022-09-19,148.04525764493366,153.25078718310735,147.83704493594828,153.1714630126953,81474200,0.0,0.0,2022-09-19,"['neutral', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral']"
179,2022-09-20,152.10061546426425,156.74098127618296,151.78333389951803,155.5709686279297,107689800,0.0,0.0,2022-09-20,"['neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral']"
180,2022-09-21,156.00723946945058,157.39538977216904,152.2989290227251,152.41790771484375,101696800,0.0,0.0,2022-09-21,"['neutral', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'positive']"
181,2022-09-22,151.08927678625108,153.16156990253398,149.6317271459177,151.44622802734375,86652500,0.0,0.0,2022-09-22,"['neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral']"
182,2022-09-23,149.9093337524189,150.18696077654803,147.30160656555793,149.15576171875,96029900,0.0,0.0,2022-09-23,"['neutral', 'neutral', 'neutral', 'neutral', 'negative', 'neutral', 'positive', 'negative', 'neutral', 'positive', 'positive', 'neutral']"
183,2022-09-26,148.39229118329982,152.46747755514969,148.3724563593569,149.49288940429688,93339400,0.0,0.0,2022-09-26,"['positive', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive']"
184,2022-09-27,151.4461969518834,153.40942081028626,148.67982161866667,150.4744873046875,84442700,0.0,0.0,2022-09-27,"['neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral']"
185,2022-09-28,146.38942351808464,149.36401219574515,143.61313772636007,148.57078552246094,146691400,0.0,0.0,2022-09-28,"['negative', 'neutral', 'neutral', 'negative', 'neutral', 'positive', 'negative', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'negative', 'positive', 'negative', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'negative']"
186,2022-09-29,144.86244844983108,145.47719182389423,139.4883458969793,141.27310180664062,128138200,0.0,0.0,2022-09-29,"['neutral', 'neutral', 'neutral', 'neutral', 'negative', 'negative', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'neutral', 'positive', 'negative', 'negative', 'negative', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'positive', 'negative', 'positive', 'positive', 'negative']"
187,2022-09-30,140.08327022991986,141.88786097186377,136.83105505916646,137.02935791015625,124925300,0.0,0.0,2022-09-30,"['neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'positive', 'negative', 'neutral', 'negative', 'neutral', 'positive', 'negative']"
188,2022-10-03,137.03928738155204,141.8581209533882,136.52368784843765,141.2433624267578,114311700,0.0,0.0,2022-10-03,"['neutral', 'neutral', 'negative', 'neutral', 'neutral', 'neutral', 'neutral']"
189,2022-10-04,143.80151351212226,144.9814359667708,143.03803160684288,144.86245727539062,87830100,0.0,0.0,2022-10-04,"['neutral', 'negative', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'positive', 'neutral']"
190,2022-10-05,142.8496466825943,146.13160654743484,141.79861281888807,145.15989685058594,79471000,0.0,0.0,2022-10-05,"['neutral', 'neutral', 'positive', 'neutral', 'neutral']"
191,2022-10-06,144.57489084958434,146.29023237394517,143.9898921692441,144.19810485839844,68402200,0.0,0.0,2022-10-06,"['neutral', 'neutral', 'positive', 'neutral', 'neutral', 'negative', 'neutral', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'neutral']"
192,2022-10-07,141.33261037407277,141.88787961114065,138.26878780461504,138.9033660888672,85925600,0.0,0.0,2022-10-07,"['neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral']"
193,2022-10-10,139.23056030273438,140.68810977056697,137.39623994078488,139.23056030273438,74899000,0.0,0.0,2022-10-10,"['positive', 'negative', 'positive', 'neutral', 'neutral', 'positive']"
194,2022-10-11,138.7149548520656,140.1526845633486,137.04919274813565,137.80274963378906,77033700,0.0,0.0,2022-10-11,"['negative', 'negative', 'positive', 'neutral', 'positive', 'neutral', 'neutral', 'neutral']"
195,2022-10-12,137.95148377596178,139.1710606443377,136.98969909282891,137.1681671142578,70433700,0.0,0.0,2022-10-12,"['positive', 'negative', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive']"
196,2022-10-13,133.84654378680682,142.37368657015253,133.2317853412964,141.77877807617188,113224000,0.0,0.0,2022-10-13,"['positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'negative', 'positive', 'positive']"
197,2022-10-14,143.08761781914478,143.29584566836974,137.0194622013914,137.20785522460938,88598000,0.0,0.0,2022-10-14,"['neutral', 'neutral', 'positive']"
198,2022-10-17,139.87507419041265,141.68955986612983,139.08184756244486,141.20372009277344,85250900,0.0,0.0,2022-10-17,"['positive', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'neutral']"
199,2022-10-18,144.25761520376673,145.45735728319573,139.41894697916248,142.5323486328125,99136600,0.0,0.0,2022-10-18,"['neutral', 'negative', 'negative', 'neutral', 'neutral', 'positive', 'negative', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive']"
200,2022-10-19,140.48978647057132,143.72216648517406,140.30139348615387,142.6414031982422,61758300,0.0,0.0,2022-10-19,"['neutral', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'neutral', 'neutral']"
201,2022-10-20,141.80855396386568,144.6542388002077,141.44167775912928,142.1754150390625,64522000,0.0,0.0,2022-10-20,"['negative', 'neutral', 'neutral', 'negative', 'neutral', 'neutral', 'negative', 'neutral']"
202,2022-10-21,141.65981364869302,146.59764141100962,141.44167595013897,146.02255249023438,86548600,0.0,0.0,2022-10-21,"['neutral', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'negative', 'positive', 'neutral', 'neutral']"
203,2022-10-24,145.9432007324064,148.9574431607253,144.76327843946845,148.18405151367188,75981900,0.0,0.0,2022-10-24,"['positive', 'neutral', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'positive']"
204,2022-10-25,148.8186498273193,151.19832955798518,148.09483757331998,151.04959106445312,74732300,0.0,0.0,2022-10-25,"['neutral', 'positive', 'positive', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'negative', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'neutral']"
205,2022-10-26,149.6812934504978,150.7025675806044,146.7860141227449,148.08493041992188,88194300,0.0,0.0,2022-10-26,"['neutral', 'positive', 'neutral', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'negative', 'negative', 'positive', 'positive']"
206,2022-10-27,146.81576108691246,147.78745563330045,142.90913294815138,143.57345581054688,109180200,0.0,0.0,2022-10-27,"['positive', 'positive', 'positive', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'negative', 'positive', 'negative', 'negative', 'neutral', 'neutral', 'neutral', 'positive', 'negative', 'negative', 'positive', 'neutral']"
207,2022-10-28,146.94463708213289,156.16586246299812,146.56786624173537,154.4207763671875,164762400,0.0,0.0,2022-10-28,"['positive', 'neutral', 'neutral', 'negative', 'positive', 'neutral', 'neutral', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'negative', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'neutral']"
208,2022-10-31,151.86263915658375,152.93349267209908,150.63313731368754,152.04110717773438,97943200,0.0,0.0,2022-10-31,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'negative', 'positive', 'positive', 'positive', 'neutral', 'neutral']"
209,2022-11-01,153.76636886636322,154.1332298735625,147.8667724342336,149.37388610839844,80379300,0.0,0.0,2022-11-01,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'positive', 'positive', 'negative']"
210,2022-11-02,147.68832293772715,150.88104928808974,143.77178425462978,143.80152893066406,93604600,0.0,0.0,2022-11-02,"['negative', 'neutral', 'neutral', 'negative', 'neutral', 'neutral', 'negative', 'positive', 'neutral']"
211,2022-11-03,140.85666963398046,141.59040686521578,137.5747096127731,137.70361328125,97918500,0.0,0.0,2022-11-03,"['neutral', 'positive', 'neutral', 'neutral', 'negative', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'neutral', 'neutral']"
212,2022-11-04,141.1201389109348,141.69618184904843,133.46277320479885,137.4354705810547,140814800,0.23,0.0,2022-11-04,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'neutral', 'neutral']"
213,2022-11-07,136.17411313107897,138.20018180073018,134.74393987973207,137.9717559814453,83374600,0.0,0.0,2022-11-07,"['neutral', 'negative', 'neutral', 'negative', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'negative', 'positive', 'neutral', 'negative', 'negative', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'negative', 'positive', 'positive', 'negative']"
214,2022-11-08,139.45159797711918,140.4646247855077,136.55153102939948,138.5478057861328,89908500,0.0,0.0,2022-11-08,"['neutral', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'neutral', 'neutral']"
215,2022-11-09,137.55464478370465,137.6043065311606,133.67132951406973,133.9494171142578,74917800,0.0,0.0,2022-11-09,"['positive', 'neutral', 'neutral', 'neutral', 'negative', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
216,2022-11-10,140.27593212870218,145.86749267578125,138.54780353220147,145.86749267578125,118854000,0.0,0.0,2022-11-10,"['neutral', 'neutral', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'neutral', 'positive', 'neutral']"
217,2022-11-11,144.82467123277104,148.98605846163642,143.3845564980358,148.6781768798828,93979700,0.0,0.0,2022-11-11,"['neutral', 'positive', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'neutral']"
218,2022-11-14,147.9531606595145,149.25421642686356,146.42366391656765,147.2678680419922,73374100,0.0,0.0,2022-11-14,"['positive', 'neutral', 'negative', 'neutral', 'neutral', 'positive']"
219,2022-11-15,151.1809970507812,152.54164102732938,147.5459753820785,149.015869140625,89868300,0.0,0.0,2022-11-15,"['positive', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'neutral', 'neutral']"
220,2022-11-16,148.1120742927186,148.84701350670014,146.28462223489134,147.77438354492188,64218300,0.0,0.0,2022-11-16,"['positive', 'negative', 'positive', 'neutral', 'neutral', 'neutral', 'neutral']"
221,2022-11-17,145.43048233021918,150.44601477794896,145.15239478284641,149.6912078857422,80389400,0.0,0.0,2022-11-17,"['negative', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'neutral']"
222,2022-11-18,151.27036618763825,151.6577035353549,148.94634210133836,150.25732421875,74829600,0.0,0.0,2022-11-18,"['neutral', 'positive', 'neutral', 'neutral']"
223,2022-11-21,149.13505921813822,149.3436173383075,146.71171145763637,146.99972534179688,58724100,0.0,0.0,2022-11-21,"['neutral', 'neutral', 'positive', 'neutral', 'neutral']"
224,2022-11-22,147.1188970103385,149.39325922806384,145.9270758635219,149.15489196777344,51804100,0.0,0.0,2022-11-22,"['negative', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']"
225,2022-11-23,148.4299112998693,150.79367122534765,148.32066150949916,150.0388641357422,58301400,0.0,0.0,2022-11-23,"['neutral', 'neutral', 'negative', 'positive', 'neutral', 'positive', 'neutral', 'negative', 'neutral', 'neutral', 'neutral', 'negative', 'neutral', 'positive']"
